4,0.81908,0.38057,0.66072,0.42281,0.43201,0.56469,0.54363,0.32311,0.51467,0.47331,0.2901,0.4585,0.51371,0.5536,0.59521,0.62329,0.44016,0.49332,0.50661
2,0.84127,0.41406,0.56255,0.50605,0.39747,0.57749,0.4588,0.34723,0.51709,0.40058,0.35544,0.46036,0.69662,0.48601,0.50399,0.57683,0.4054,0.49947,0.61667
2,0.87461,0.39912,0.46947,0.70181,0.42294,0.61742,0.57314,0.4474,0.62568,0.40168,0.37145,0.39101,0.76552,0.47094,0.63717,0.58328,0.57496,0.70364,0.63278
2,0.85212,0.33278,0.45112,0.84326,0.38977,0.56879,0.56279,0.32509,0.53389,0.41355,0.30812,0.35918,0.67405,0.56854,0.69585,0.5966,0.57334,0.80457,0.55756
2,0.81639,0.32731,0.48247,0.73212,0.39178,0.53474,0.5403,0.32416,0.54247,0.43747,0.34186,0.42482,0.37333,0.63613,0.70172,0.61164,0.48788,0.68949,0.5231
2,0.82087,0.349,0.39993,0.67255,0.38679,0.59635,0.50992,0.24448,0.49854,0.56049,0.3624,0.44004,0.37909,0.62263,0.64391,0.57842,0.37851,0.57398,0.5143
2,0.86013,0.339,0.33926,0.51325,0.43553,0.55732,0.56899,0.45383,0.50454,0.67116,0.49474,0.40797,0.59224,0.56027,0.57832,0.62844,0.46384,0.5276,0.54526
2,0.85887,0.30602,0.41022,0.50257,0.3513,0.58617,0.55363,0.4383,0.49775,0.697,0.59783,0.17324,0.81447,0.5987,0.58553,0.68504,0.57435,0.51742,0.40172
2,0.85148,0.33521,0.40193,0.50875,0.30729,0.71776,0.4889,0.56847,0.62755,0.56628,0.65786,0.2656,0.71082,0.6847,0.5574,0.7851,0.55518,0.43967,0.5957
2,0.85291,0.35633,0.4333,0.57657,0.32215,0.72966,0.53007,0.50337,0.66834,0.5431,0.51431,0.20359,0.63024,0.50847,0.48861,0.69037,0.49174,0.45202,0.76441
2,0.8569,0.41634,0.3977,0.57774,0.42153,0.60327,0.41829,0.38386,0.55404,0.50836,0.36875,0.30849,0.46295,0.54453,0.4657,0.76654,0.26572,0.65145,0.6641
2,0.85807,0.42676,0.46423,0.55585,0.40351,0.54761,0.44146,0.32231,0.60635,0.53627,0.33077,0.3268,0.39656,0.56759,0.60078,0.74512,0.34022,0.70772,0.44073
2,0.85191,0.39878,0.40178,0.55828,0.31333,0.64441,0.49398,0.39087,0.60481,0.46628,0.41775,0.34859,0.41218,0.58792,0.69265,0.72938,0.52086,0.71433,0.32939
2,0.83979,0.33772,0.43165,0.57362,0.39234,0.63475,0.56548,0.43371,0.57537,0.31453,0.52024,0.37183,0.45978,0.41918,0.70454,0.56498,0.56354,0.68079,0.47151
2,0.84423,0.30602,0.47909,0.59648,0.34865,0.62524,0.52344,0.29046,0.51498,0.32736,0.43084,0.44753,0.55772,0.58329,0.77231,0.6114,0.55876,0.72446,0.32963
2,0.86093,0.3259,0.48573,0.55881,0.22465,0.61411,0.54836,0.3339,0.62921,0.48317,0.32959,0.41115,0.49356,0.55718,0.79116,0.6802,0.50736,0.54542,0.50465
2,0.87005,0.38796,0.3936,0.55671,0.097267,0.74574,0.61569,0.53751,0.67909,0.56414,0.41667,0.23062,0.62085,0.57016,0.69137,0.74466,0.53652,0.47781,0.65002
2,0.85492,0.44993,0.35211,0.51949,0.30333,0.71069,0.59219,0.66346,0.66479,0.46468,0.62082,0.34402,0.60767,0.45909,0.68166,0.68001,0.4127,0.40173,0.86759
2,0.85249,0.40735,0.40247,0.50863,0.36483,0.61115,0.59975,0.55142,0.53485,0.51842,0.44995,0.54853,0.82602,0.5745,0.78421,0.67985,0.47847,0.41686,0.59298
2,0.84537,0.40229,0.43821,0.48944,0.35003,0.45659,0.59238,0.385,0.56855,0.4929,0.26474,0.48784,0.55808,0.54255,0.87204,0.70336,0.55477,0.51025,0.44574
2,0.85684,0.38852,0.41486,0.54776,0.36486,0.51045,0.60329,0.3522,0.65175,0.52069,0.34359,0.33387,0.37636,0.52242,0.69435,0.68255,0.62471,0.66972,0.53072
5,0.84859,0.3802,0.32434,0.61541,0.46886,0.42919,0.55235,0.47598,0.69728,0.53227,0.65121,0.28454,0.21177,0.3859,0.51022,0.5997,0.55247,0.72105,0.57501
2,0.84217,0.3413,0.20179,0.63112,0.4727,0.40906,0.52734,0.54468,0.68179,0.66204,0.62586,0.25785,0.48582,0.53744,0.43571,0.61261,0.49029,0.62941,0.49111
2,0.82817,0.37842,0.2828,0.67459,0.43573,0.39181,0.55295,0.51827,0.6688,0.59194,0.50647,0.18349,0.43926,0.64077,0.57372,0.6662,0.45828,0.45911,0.51084
5,0.828,0.3915,0.36584,0.65035,0.45313,0.51294,0.56009,0.40766,0.53551,0.51516,0.40019,0.3206,0.45014,0.70957,0.57163,0.65533,0.46694,0.4074,0.68382
2,0.82311,0.37703,0.38623,0.60281,0.50335,0.54077,0.51778,0.4464,0.43197,0.52069,0.378,0.52141,0.58199,0.60641,0.56819,0.69136,0.32948,0.43593,0.70947
2,0.82515,0.31475,0.30434,0.51007,0.43659,0.53927,0.50109,0.47441,0.46757,0.5392,0.32185,0.5336,0.85066,0.64786,0.65986,0.63883,0.36238,0.45612,0.61964
2,0.83241,0.32186,0.37709,0.55403,0.37993,0.5279,0.56674,0.46109,0.59352,0.47215,0.32402,0.437,0.75438,0.55992,0.71748,0.64197,0.42882,0.42612,0.60799
2,0.82247,0.33515,0.35233,0.58719,0.39075,0.52599,0.56714,0.50351,0.65416,0.44172,0.40595,0.44459,0.68591,0.57578,0.61889,0.60788,0.69294,0.40929,0.58127
2,0.82139,0.40353,0.26804,0.58697,0.41585,0.5163,0.5196,0.60765,0.65748,0.55818,0.44531,0.50635,0.70154,0.39888,0.42123,0.7159,0.65623,0.42665,0.68825
2,0.83278,0.40796,0.3227,0.51426,0.43796,0.49136,0.60296,0.5991,0.66033,0.57136,0.40563,0.56089,0.69197,0.51526,0.50154,0.77177,0.69428,0.4801,0.56724
5,0.81746,0.4542,0.39167,0.51586,0.4153,0.48765,0.7147,0.58789,0.71829,0.51765,0.42144,0.54227,0.53119,0.51282,0.57522,0.73722,0.44425,0.48027,0.36484
5,0.81725,0.43779,0.32967,0.47783,0.47799,0.43619,0.63912,0.57315,0.66997,0.48018,0.46203,0.46557,0.52236,0.52048,0.63659,0.78562,0.35435,0.35209,0.33983
2,0.83251,0.41099,0.30952,0.46039,0.50647,0.38924,0.48627,0.59688,0.61391,0.50099,0.61093,0.42515,0.66236,0.36271,0.71117,0.87647,0.36572,0.33118,0.5585
2,0.86239,0.35374,0.39589,0.37981,0.52236,0.49548,0.52057,0.51404,0.6201,0.52773,0.52303,0.43626,0.60918,0.46334,0.75634,0.94129,0.63333,0.35,0.66376
2,0.84492,0.33019,0.43858,0.42977,0.41457,0.54957,0.62074,0.55941,0.68982,0.52384,0.45775,0.32844,0.46669,0.53101,0.64655,0.77403,0.74417,0.39376,0.56785
4,0.83681,0.33935,0.33595,0.55134,0.35238,0.4485,0.62429,0.54503,0.6094,0.50684,0.30783,0.13627,0.3577,0.5133,0.49025,0.66275,0.52716,0.36872,0.49734
2,0.83976,0.38661,0.4351,0.5806,0.4222,0.38117,0.54649,0.62134,0.62569,0.50411,0.33115,0.19842,0.48897,0.44901,0.63159,0.66084,0.42844,0.52383,0.51258
2,0.86709,0.40894,0.41781,0.56591,0.44159,0.61617,0.59805,0.64099,0.6481,0.47834,0.32724,0.37717,0.54331,0.53164,0.69014,0.67254,0.31589,0.45113,0.56753
2,0.85354,0.44272,0.42295,0.56587,0.4648,0.82766,0.63691,0.54961,0.73508,0.50347,0.43411,0.52184,0.52573,0.57612,0.62529,0.57547,0.39431,0.59853,0.60162
2,0.85252,0.40093,0.37655,0.66273,0.43651,0.75914,0.59097,0.44972,0.63741,0.55545,0.40739,0.46796,0.65749,0.573,0.47646,0.63078,0.28463,0.62497,0.47649
2,0.85217,0.39442,0.45504,0.68207,0.40953,0.61919,0.47325,0.41214,0.5489,0.53817,0.35748,0.39773,0.7165,0.54812,0.48648,0.72577,0.48422,0.67472,0.65588
2,0.86723,0.37041,0.45322,0.70994,0.39961,0.59582,0.48953,0.45741,0.59101,0.54649,0.32972,0.37657,0.61047,0.60832,0.59473,0.71159,0.60989,0.53476,0.63366
2,0.858,0.41037,0.40531,0.62931,0.35052,0.58744,0.60671,0.49325,0.64475,0.60917,0.4621,0.33132,0.49541,0.48203,0.56353,0.60747,0.53096,0.63015,0.44845
2,0.86132,0.33702,0.31977,0.63319,0.32364,0.58728,0.5519,0.46493,0.5681,0.55152,0.38406,0.44445,0.44254,0.49328,0.4038,0.6188,0.29471,0.644,0.26353
2,0.82596,0.34375,0.36658,0.61888,0.32965,0.51167,0.40659,0.41342,0.5418,0.33713,0.41318,0.44565,0.42654,0.54562,0.43863,0.70757,0.33658,0.4894,0.46394
2,0.83531,0.38162,0.44494,0.64435,0.44131,0.48967,0.40221,0.43525,0.55655,0.38624,0.39894,0.40317,0.43024,0.50438,0.55707,0.74879,0.31322,0.48489,0.6104
2,0.82948,0.39636,0.45506,0.73991,0.38083,0.48059,0.53697,0.5349,0.61226,0.46461,0.43342,0.2449,0.45716,0.34171,0.65521,0.66293,0.21919,0.55861,0.53886
2,0.83814,0.35199,0.3604,0.70822,0.38653,0.57814,0.51922,0.53019,0.69762,0.53886,0.4099,0.274,0.52193,0.38845,0.51099,0.6016,0.20591,0.53669,0.48699
2,0.81068,0.36091,0.39681,0.58518,0.43822,0.68538,0.44496,0.58392,0.75959,0.457,0.48185,0.36476,0.65047,0.40473,0.50715,0.55691,0.30593,0.39369,0.61413
2,0.82566,0.39084,0.45908,0.45269,0.50508,0.72747,0.49609,0.52687,0.66072,0.47421,0.41498,0.36531,0.72433,0.50654,0.46013,0.59264,0.46834,0.37922,0.62866
2,0.83733,0.38498,0.46397,0.49986,0.59872,0.66929,0.51245,0.42875,0.61822,0.48295,0.32194,0.2875,0.54856,0.48303,0.5934,0.50692,0.56278,0.43909,0.45063
2,0.85771,0.35424,0.40043,0.5092,0.54204,0.52152,0.46074,0.38354,0.65518,0.61097,0.34574,0.27764,0.67538,0.47786,0.61178,0.62463,0.4535,0.45469,0.4019
2,0.8554,0.35154,0.38144,0.53864,0.48875,0.55166,0.52408,0.5384,0.60992,0.70525,0.44998,0.38584,0.7703,0.38391,0.67581,0.66592,0.3539,0.44899,0.42055
2,0.85026,0.36464,0.49891,0.61322,0.37915,0.64275,0.62833,0.66485,0.6182,0.70428,0.44436,0.49189,0.74853,0.55663,0.75689,0.69393,0.51017,0.52009,0.50388
2,0.83896,0.41839,0.53379,0.55691,0.38644,0.69906,0.59899,0.53816,0.65834,0.6563,0.48121,0.43561,0.66446,0.5711,0.8314,0.67554,0.85837,0.57994,0.39889
2,0.84564,0.41311,0.42289,0.49237,0.35358,0.53035,0.52711,0.39569,0.71907,0.58264,0.39405,0.45362,0.70864,0.47243,0.77207,0.72021,0.70132,0.49371,0.41409
2,0.84869,0.4139,0.32506,0.51672,0.38313,0.49182,0.56414,0.25946,0.62035,0.55723,0.34831,0.39633,0.70189,0.35353,0.70219,0.66724,0.57747,0.2487,0.29914
2,0.83939,0.40915,0.40271,0.55547,0.32649,0.52667,0.7153,0.36777,0.60834,0.55989,0.301,0.58955,0.6411,0.3852,0.77088,0.66362,0.19205,0.30163,0.47216
2,0.82513,0.39818,0.4132,0.54294,0.29317,0.60267,0.74618,0.45185,0.60895,0.60361,0.4663,0.61091,0.64897,0.52133,0.77241,0.74468,0.31266,0.56496,0.69846
5,0.85073,0.38489,0.39118,0.55713,0.40383,0.41323,0.72403,0.55281,0.5758,0.60769,0.47307,0.61902,0.56116,0.53426,0.67929,0.75835,0.28815,0.69911,0.70045
2,0.86708,0.3895,0.3746,0.62958,0.37115,0.38744,0.66092,0.61222,0.49538,0.54076,0.35806,0.30533,0.5865,0.42314,0.62791,0.65441,0.43445,0.48547,0.56218
2,0.871,0.41564,0.41424,0.66291,0.29479,0.54155,0.51569,0.55038,0.55521,0.39718,0.25224,0.3105,0.67367,0.34982,0.62566,0.64853,0.25124,0.44072,0.50337
2,0.86663,0.41384,0.42003,0.58692,0.31246,0.74374,0.41329,0.48328,0.5718,0.37101,0.28779,0.38241,0.68668,0.46741,0.59853,0.62728,0.28056,0.45003,0.54963
2,0.85814,0.37865,0.42334,0.48834,0.43867,0.57587,0.36359,0.42765,0.48674,0.43323,0.40881,0.5361,0.59434,0.56963,0.54607,0.6405,0.18325,0.47324,0.4604
2,0.82553,0.37232,0.36928,0.49185,0.49368,0.52827,0.47032,0.60442,0.46402,0.48437,0.48033,0.57518,0.59571,0.59075,0.57996,0.65331,0.33307,0.41769,0.50075
2,0.82734,0.36012,0.31351,0.62851,0.47896,0.61549,0.45777,0.71031,0.58415,0.45766,0.50627,0.58751,0.61754,0.55978,0.61201,0.69607,0.42342,0.43435,0.77903
2,0.848,0.39125,0.31378,0.68541,0.36404,0.75001,0.6232,0.63433,0.7235,0.47567,0.32242,0.45782,0.57368,0.43624,0.69481,0.70988,0.5564,0.53019,0.76996
2,0.84377,0.39556,0.38523,0.53396,0.29578,0.69155,0.6254,0.43377,0.71235,0.50366,0.27507,0.38507,0.37777,0.38898,0.7016,0.64445,0.57384,0.67527,0.66178
2,0.83421,0.43739,0.42008,0.44189,0.40655,0.70999,0.73034,0.34827,0.63402,0.53176,0.26167,0.31159,0.31824,0.3762,0.6712,0.53759,0.55905,0.70097,0.56418
2,0.82019,0.44565,0.40381,0.44113,0.41543,0.63629,0.67097,0.39045,0.52394,0.49003,0.45302,0.44747,0.40319,0.38055,0.55428,0.4735,0.34127,0.58514,0.65566
2,0.83156,0.40632,0.39445,0.51044,0.41394,0.64591,0.69213,0.39937,0.59582,0.44825,0.54987,0.45911,0.61306,0.46467,0.55793,0.65912,0.38609,0.49993,0.52532
2,0.8803,0.34838,0.36171,0.54104,0.4314,0.69754,0.63871,0.45453,0.65961,0.50647,0.61323,0.45047,0.60584,0.69292,0.53107,0.84865,0.49874,0.53318,0.5676
2,0.66662,0.32731,0.31376,0.57091,0.37482,0.58606,0.58682,0.29426,0.70986,0.46671,0.5325,0.39967,0.49935,0.73306,0.54177,0.68675,0.41872,0.56228,0.52416
4,0.42015,0.30258,0.19932,0.44167,0.14871,0.19872,0.46775,0.14635,0.75851,0.476,0.34306,0.50486,0.5272,0.68784,0.6378,0.52092,0.18249,0.61917,0.48644
4,0.47258,0.24397,0.25752,0.42157,0.12045,0.26206,0.4725,0.052204,0.78819,0.5171,0.19405,0.58181,0.54855,0.66634,0.67615,0.44082,0.17434,0.62338,0.4296
4,0.75188,0.25886,0.42847,0.53176,0.2696,0.45878,0.54851,0.18675,0.71895,0.56953,0.19233,0.35487,0.65546,0.71542,0.68898,0.57363,0.25875,0.43487,0.53387
