-3.5788,-3.48,-7.563,-4.1881,-2.0688,-4.176,2.6039,1.8495,-0.67765,-1.2036,-0.24973,0.63149,-1.17,-0.73371,2.6202,3.0586,1.9968,0.59917,-2.7538,1.0764
-5.111,-4.2363,-5.8193,-2.6518,-0.6464,-2.9882,3.3028,1.4937,-0.31209,0.72275,0.97398,0.64612,-1.9574,0.042898,3.3226,1.1186,2.0038,0.69278,-0.93188,2.0101
-6.6882,-5.726,-4.1372,-3.0382,-0.8871,-0.39975,2.5812,0.57216,-0.38335,2.5686,-0.36153,0.41916,-1.4093,1.2962,1.0229,-1.8235,1.6234,-0.040678,-1.2473,0.69828
-7.8176,-6.1919,-4.7028,-4.4734,-0.92254,-1.343,1.2978,-0.64213,-0.23241,0.7743,-1.6743,0.80018,-0.79683,1.4094,2.0315,-1.6391,2.6514,0.59351,-0.97672,0.21095
-5.0835,-4.645,-8.4869,-7.134,-1.0445,-2.6167,1.0792,0.82898,-2.1246,-0.30537,-3.7009,-0.13436,0.52104,-2.8955,2.6449,1.8196,3.6701,2.3341,-1.027,1.4133
-4.1137,-3.1029,-9.8571,-6.8756,-0.58947,-2.0928,2.5209,1.5132,-1.9095,-0.94609,-4.5085,-1.204,1.5425,-5.0727,3.3183,3.188,2.4916,2.4816,-0.21975,-0.18085
-1.8109,-3.737,-9.3868,-5.7261,1.4234,-1.73,0.32553,0.71608,-0.042845,-1.4482,-3.4284,-1.2096,0.76806,-3.9516,1.6097,1.5766,1.1688,1.2313,-0.85857,-1.0573
0.29806,-0.38022,-8.4536,-5.6525,0.73289,-4.3645,0.96464,0.095246,0.33185,-2.5707,-0.6637,2.9991,-1.0704,-0.49544,1.1708,-1.3737,1.0961,0.29236,-0.33739,-0.084189
1.376,1.9466,-7.9942,-6.9457,0.54362,-4.7582,0.80568,-0.67609,0.45742,-0.9425,0.79325,2.4228,-1.4407,0.46234,2.2286,-0.85411,0.33271,0.11143,0.86617,0.60611
-0.27773,4.6763,-7.2776,-6.9137,-2.5432,-3.6061,2.2143,-1.0577,0.71099,0.99185,0.38021,-0.67136,-1.1731,0.38797,2.752,1.3446,-0.29868,-0.54575,0.56539,0.019259
0.25533,2.6374,-6.7769,-4.8297,-1.6751,-2.7789,1.7196,0.056137,1.0536,0.92719,0.095479,-3.6005,-0.39949,-0.49083,1.1426,2.2904,-0.86771,-0.16116,-1.8497,-0.47968
-2.1736,3.4969,-7.9018,-5.3935,-2.2374,-2.624,2.5684,1.2765,-1.0358,0.51513,-0.86456,-2.7069,0.92467,-1.4959,-1.0743,0.93466,0.61506,1.6045,-2.2002,-2.5171
4.4558,3.2996,-8.1388,-4.8765,-1.5246,-1.241,2.1995,1.2457,0.27365,-0.82362,-1.3675,-1.0968,1.3184,-1.3662,-0.91606,1.4124,1.1618,1.5975,-1.7992,-2.7574
9.0988,5.0157,-7.9287,-2.8964,-1.3603,-1.6106,1.778,0.18361,0.63659,-2.0683,-1.4555,-0.66671,0.37665,0.55926,0.096265,2.0003,2.0065,0.32449,-0.18554,-0.63794
9.1091,4.6342,-4.837,-2.5306,-2.3183,-2.2612,1.6757,-0.19649,1.1453,-2.9422,0.68198,-0.056844,-0.94182,1.8319,-0.9399,1.2045,1.3615,-1.1965,-1.1023,0.32116
4.108,4.882,-4.0255,-4.6652,-1.4842,-1.7927,1.6867,-0.54297,-0.86033,-2.8334,3.0479,-0.27981,-1.4061,2.6865,-0.19508,-1.2654,1.4638,-0.060517,-0.70682,-0.50057
5.393,5.2026,-4.8557,-5.1307,-1.1876,-2.2487,2.9579,0.15619,0.67759,-3.0202,2.6587,0.81904,-0.77117,2.1952,-0.58332,-1.9067,0.87402,1.5576,-1.4895,-0.90681
6.4008,5.9212,-6.1608,-3.282,-1.6046,-2.8092,2.2789,-0.4207,0.86899,-0.64959,1.0912,0.62115,-0.17872,3.0489,0.13495,-2.222,0.36444,1.8841,-0.18091,-0.17571
6.1386,6.2597,-4.6369,-2.591,-3.0443,-2.5101,1.1078,-1.236,0.63689,0.67688,-0.26355,0.95247,0.1538,0.77829,-1.2606,0.28544,0.23354,0.73483,0.56259,-0.99472
8.8043,3.8348,-1.9751,-0.55664,-4.0141,0.12986,0.8916,-0.63627,-1.0237,-0.16893,0.64395,-0.2608,-0.076848,0.27602,-1.0914,0.98365,1.0713,1.0847,0.64769,-0.40285
4.8948,3.2829,-2.0388,0.50207,-2.0998,-1.2458,1.4279,1.7728,-1.4113,-1.4792,0.67564,0.47162,-0.76177,-0.45639,-1.4954,0.033412,0.73481,0.62028,-1.463,-0.48105
